content,rating,processed_review
"mo nangis parfum paling tahan lama yg aku punya!!trus dikasih bonus vial sotb, Ya Allah enaak bener wanginya..nanti mau beli itu",5,mo nang parfum paling tahan lama yg aku punyatrus kasih bonus vial sotb ya allah enaak bener wanginyananti mau beli itu
Barang sampai produk & wanginnya oke hanya saja pengiriman nya lama hampir 2 minggu,5,barang sampai produk oke saja kirim lama hampir minggu
"wanginya kayak ada ada powderynya, kayak lebih cocok cowok yg pake deh",5,kayak ada ada kayak lebih cocok cowok yg pake deh
"terimakasih sesuai pesanan, packaging super aman .mantap... bau wanginya kalem..mudah²an awet wanginya",5,terimakasih sesuai pesan packaging super aman mantap bau kalemmudah an awet
"Pengiriman cepat, wanginya enak dan tahan lama",5,kirim cepat enak dan tahan lama
Best local perfume sih!!! Diantara semua local yg aku punya saff n co paling banyak dapat pujian dari temenku 😭🫶🏻 dan paling tahan lama pula.. semprot pagi sampe malam masih nempel baunya!! Keren bgt malah sampe 2 hari kalau bajunya kgk di cuci 😌,5,best local perfume sih antara semua local yg aku saff n co paling banyak dapat puji dari temenku loudlycryingface hearthandslightskintone dan paling tahan lama pula semprot pagi sampe malam masih nempel keren bgt malah sampe hari kalau kgk di cuci relievedface
order ini bersama chno yang kecil eh dapat free travel kit s.t.o.b yang best seller banget thankyou staff & co. 😘 sukses terus.. overall I loved the smell.,5,order ini sama chno yang kecil eh dapat free travel kit stob yang best seller banget thankyou staff co faceblowingakiss sukses terus overall i loved the smell
"Pembelian keduaku untuk Loui. Se enak itu wanginya floral classy. Dari semua varian yang kucoba, Loui ini punya lobgevity yg paling bagus di kulitku. SPL nya juga keren banget. Cocok di blind buy!",5,beli dua untuk loui se enak itu floral classy dari semua varian yang coba loui ini lobgevity yg paling bagus di kulit spl juga keren banget cocok di blind buy
"wanginya awet, cocok dipakai di siang hari, wanginya soft gitu",5,awet cocok pakai di siang hari soft gitu
"Wanginya ngga lebay tapi tahan lama. Sesuai deskripsinya sih..light, clean and charming ☺️",5,ngga lebay tapi tahan lama sesuai sihlight clean and charming smilingface
"sesuai harapan wangi rosenya lembut, cocok sukaaa sekali 👍😍",4,sesuai harap wangi lembut cocok sukaaa sekali thumbsup smilingfacewithhearteyes
"Wanginya seger dan tahan lama. So far, this is the best local parfum yg pernah aku coba ❤",5,seger dan tahan lama so far this is the best local parfum yg pernah aku coba redheart
"Parfum Ok, Packing Ok, Pengiriman Bad (saran ganti pengiriman)",5,parfum ok packing ok kirim bad saran ganti kirim
Not my cup of tea but kaya komen lainnya.. wanginya release bertahap dan lama2 jd wangi yg khas gitu. Ketahanan di aku hanya 2-3 jam aja siih,5,not my cup of tea but kaya komen release tahap dan lama jd wangi yg khas gitu tahan di aku jam aja siih
"Terima kasih, paketnya telah sampai dalam kondisi yang baik. 👍",5,terima kasih telah sampai dalam kondisi yang baik thumbsup
"thanku bonusnya, pengiriman cepat",5,thanku kirim cepat
"wanginya terlalu wangi bunga lily, bukan tipe wangi yg saya suka. tp secara pengiriman dan packing bagus. jadi penasaran sama sotb",5,terlalu wangi bunga lily bukan tipe wangi yg saya suka tp cara kirim dan packing bagus jadi penasaran sama sotb
"Seger banget bau parfumnya, recommend 👍🏼",5,seger banget bau recommend thumbsupmediumlightskintone
"Gak wangi, gak tau asli apa engga. Atau emg kualitas saff n co menurun",3,gak wangi gak tau asli apa engga atau emg kualitas saff n co turun
wanginya unik g terlalu menyengat. harganya pas. udh 3x beli 😁,5,unik g terlalu sengat pas udh x beli beamingfacewithsmilingeyes
Saff&Co wanginya ngga kaleng2. Suka sama semua wanginya..sesuai mood. My favorite is Troupe. Wanginya lumayan awet apalagi kalau.di ruangan berAC. Ngga bakal nyesel beli parfume saff&co. 👍,5,saffco ngga kaleng suka sama semua wanginyasesuai mood my favorite is troupe lumayan awet apalagi kalaudi ruang berac ngga bakal nyesel beli parfume saffco thumbsup
"wangi nya enak banget, sesuai deskripsi note nya. biasanya kalau parfum yg murah akan kecium banget alkohol, kalau ini engga. emang wangi parfum. coba semprot ke tangan, Udah cuci tangan berkali kali pakai handcream tetep stay wanginya. definitely will repurchase",5,wangi enak banget sesuai deskripsi note kalau parfum yg murah akan cium banget alkohol kalau ini engga emang wangi parfum coba semprot ke tangan udah cuci tangan kali kali pakai handcream tetep stay definitely will repurchase
i love the smell!!!! tahan lama banget!!! ketiduran sambil pake baju yang disemprotin LOUI.. sampe besok siangnya.. bantal gw masih kecium bau parfumnya. ini cobaan apaan sih... kok indah banget LOUI nya???,5,i love the smell tahan lama banget tidur sambil pake baju yang disemprotin loui sampe besok bantal gw masih cium bau ini coba apa sih kok indah banget loui
"not bad,, tp msh kurang cocok sama wangi nyaaa.. mau coba varian lain",4,not bad tp msh kurang cocok sama wangi nyaaa mau coba varian lain
Packagingnya bagus. Wanginya cocok dan tahan lama.,5,bagus cocok dan tahan lama
"pertama kali di semprot wanginya kurang suka.. tapi lama kelamaan lumayan enak, seperti ya lebih suka yang omnia ya",5,pertama kali di semprot kurang suka tapi lama lama lumayan enak seperti ya lebih suka yang omnia ya
Suka banget wanginya! Packagingnya cantik banget juga. Terus kaya keciuman gitu biarpun dah war wer naik motor wkwk Wanginya soft ga eneg ga manis enak lah y pokonya,5,suka banget cantik banget juga terus kaya cium gitu biarpun dah war wer naik motor wkwk soft ga eneg ga manis enak lah y
"bagus packagingnya, tapi gak dapet tester dan kurang suka baunya kecut gitu dan nyegrak bgt alkoholnya",3,bagus tapi gak dapet tester dan kurang suka kecut gitu dan nyegrak bgt
"aromanya perempuan banget menurut saya, lebih cocok dipakai ke pesta",5,perempuan banget turut saya lebih cocok pakai ke pesta
"Selalu favorit sama Louis inii!!! Wanginya enak bangetttt..ga pasaran. Berkelas, mulai dr packaging, greeting card, free tester..pokonya laaaffff!!",5,selalu favorit sama louis ini enak bangettttga pasar kelas mulai dr packaging greeting card free laaaffff
not my cup of tea entah kenapa harumnya ngingetin saya bau bunga kalau mau ziarah..,4,not my cup of tea entah kenapa ngingetin saya bau bunga kalau mau ziarah
"Wanginya sesuai dgn deskripsi,lembut fresh,cocok utk daily tp ketahanannya kurang ya",4,sesuai dgn deskripsi lembut fresh cocok utk daily tp kurang ya
"Loui tipe parfum joyful, ngga ada kesan berat, fresh sepanjang hari, kebetulan aku lebih suka dilayer sm troupe.",5,loui tipe parfum joyful ngga ada kesan berat fresh panjang hari betul aku lebih suka layer sm troupe
"Produk sesuai deskripsi. Wanginya floral lembut. Awet banget. SPL dikulitku bagus. Longevity dikulitku sampai 7 jam, kalau tambah dibaju bisa seharian. Cocok banget buat kamu yang pengen wabgi classy tapi wangi bunga gitu. Hampir mirip Chane* Blooming Bouq**",5,produk sesuai deskripsi floral lembut awet banget spl kulit bagus longevity kulit sampai jam kalau tambah baju bisa hari cocok banget buat kamu yang ken wabgi classy tapi wangi bunga gitu hampir mirip chane blooming bouq
"Barang seusai dan berkualitas, wangi lebih suka tester yang diberi yaitu CHNO",5,barang usai dan kualitas wangi lebih suka tester yang beri yaitu chno
sukaaaa bngt aroma loui... makin lama makin enak aromanya... mksh bonus parfum nya jg n aromanya enak jg🥰,5,sukaaaa bngt aroma loui makin lama makin enak mksh bonus parfum jg n enak jg smilingfacewithhearts
"Wanginya enakk,, awal semprot ga berasa,, tapi lama-lama kluar wanginya.. mantapp",5,enakk awal semprot ga asa tapi lamalama kluar mantapp
"sdh bbrp kali beli ini, juga bbrp varian lain.. tapi paling suka yg loui ini dan minouet.. terima kasih juga bonusnya... 👍",5,sdh bbrp kali beli ini juga bbrp varian lain tapi paling suka yg loui ini dan minouet terima kasih juga thumbsup
"Sdh cocok bgt sm loui, udah repeat order kesekian kalinya. Usul dong, botolnya transparant, biar tau kapan abisnya",5,sdh cocok bgt sm loui udah repeat order sekian usul dong transparant biar tau kapan
"loui dabest, cuman lagi gaada free samplenya aja :((",5,loui dabest cuman lagi gaada free aja
"kemarin sudah sempat pesan yg kemasan kecil, skr mencoba yg ukuran besar Alhamdulillah dikasih tester dg aroma yg berbeda. makasih ya, jadi langganan ni ☺️",5,kemarin sudah sempat pesan yg kemas kecil skr coba yg ukur besar alhamdulillah kasih tester dg aroma yg beda makasih ya jadi langgan ni smilingface
"packaging yg ok dapet bonus jg, thanks gan",5,packaging yg ok dapet bonus jg thanks gan
"Packing bagus, pengiriman oke.. Wangi tahan lama",5,packing bagus kirim oke wangi tahan lama
"pengiriman cepat dan packagingnya bagus, ga malu""in kl utk kado, tapi wangi ini ga cocok sama styleku, loui sgt powdery. aku dpt freebies ostara dan itu enak bgt!",5,kirim cepat dan bagus ga maluin kl utk kado tapi wangi ini ga cocok sama styleku loui sgt powdery aku dpt freebies ostara dan itu enak bgt
"pegiriman diproses sangat lambat, ditambah drama item nyasar g jelas. penjual jg tdk ada respon untuk bantu. Aroma parfume enak, cocok untuk daily di office",3,pegiriman proses sangat lambat tambah drama item nyasar g jelas jual jg tdk ada respon untuk bantu aroma parfume enak cocok untuk daily di office
Wangi bunga semerbak bangetttt enak gak bikin pusing terus wanginya clean banget dan smooth,5,wangi bunga semerbak bangetttt enak gak bikin pusing terus clean banget dan smooth
Biasanya dapet sample parfum yg kecil kali ini engga sedih dong,4,dapet sample parfum yg kecil kali ini engga sedih dong
"Suka banget sama loui, wanginya kayak cewek anggun yang penyayang kalo menurutku. dapet free tester chno, wanginya manis balsamic tp terlalu strong kalo di aku",5,suka banget sama loui kayak cewek anggun yang sayang kalo turut dapet free tester chno manis balsamic tp terlalu strong kalo di aku
wangi... tahan lama... tapi wanginya bukan tipe aku... ahaha....,5,wangi tahan lama tapi bukan tipe aku ahaha
beli ini krn lihat di IG ktnya dupe chloè... lembut sih semoga awet wanginya ya,5,beli ini krn lihat di ig dupe chlo lembut sih moga awet ya
"pengiriman cepat, wanginya enak mirip chloe,",5,kirim cepat enak mirip chloe
"dari dulu paling suka wanginya loui 😍 tapi ini dapat free tester SOTB jadi oleng, lebih suka wanginya SOTB maybe kalau varian SOTB keluar bakal beli itu 😜",5,dari dulu paling suka loui smilingfacewithhearteyes tapi ini dapat free tester sotb jadi oleng lebih suka sotb maybe kalau varian sotb keluar bakal beli itu winkingfacewithtongue
"Pengiriman cepat dan barang sampai dgn kondisi selamat. Dapet mini tester yg varian loui juga. Sayang banget harusnya kasih varian lain dong. Soalnya.... yg LOUI wanginya enak banget????? Huaaaa, bikin jadi penasaran sama wangi varian2 lainnya!!! Sebetulnya beli buat orang lain, trus iseng disemprot sekali ke baju. Hmmm wanginya clean, simpel, fresh kaya abis mandi gitu deh. Ngga lebay, ngga bikin enek, passsss banget. Jadi kepengin beli buat diri sendiri 🥺🥺",5,kirim cepat dan barang sampai dgn kondisi selamat dapet mini tester yg varian loui juga sayang banget kasih varian lain dong yg loui enak banget huaaaa bikin jadi penasaran sama wangi varian beli buat orang lain trus iseng semprot sekali ke baju hmmm clean simpel fresh kaya abis mandi gitu deh ngga lebay ngga bikin enek passsss banget jadi pengin beli buat diri sendiri pleadingface pleadingface
"Wangi LOUI unik banget, ga terlalu maskulin tp ga sweet banget.. bisa utk unisex",5,wangi loui unik banget ga terlalu maskulin tp ga sweet banget bisa utk unisex
"produk sangat oke, tapi pengiriman gratis tokopedianya ga banget. luamaaaaaa, kudu komplain baru diproses. pengiriman ****** gratis aja 2 hari sampe rumah. kalo udah banyak yg komplain, harusnya evaluasi.",5,produk sangat oke tapi kirim gratis ga banget luamaaaaaa kudu komplain baru proses kirim gratis aja hari sampe rumah kalo udah banyak yg komplain evaluasi
"Pencetannua rusak, sekali nyemprot kaya disirem aer keran wkwkw",3,pencetannua rusak sekali nyemprot kaya disirem aer keran wkwkw
wanginya enak. cocok untuk orang yg suka wangi soft dan lembut,5,enak cocok untuk orang yg suka wangi soft dan lembut
"wangi nya aku sukaaa bgt type2 scent floral yg aku cari2. clean, light, anggun, tanpa ada citrusnya, aroma floral yg kuat tp ga bikin pusing / enek",5,wangi aku sukaaa bgt type scent floral yg aku cari clean light anggun tanpa ada aroma floral yg kuat tp ga bikin pusing enek
"beli ini coba2 aja ternyata enak bgt wanginya. harum floral lembut dan tahan lama, temen2 di kantor jg suka nanyain pke parfum apa kok wangi dan awet bgt! ga kalah sama parfum branded! ❤❤❤❤❤",5,beli ini coba aja nyata enak bgt harum floral lembut dan tahan lama temen di kantor jg suka nanyain pke parfum apa kok wangi dan awet bgt ga kalah sama parfum branded redheart redheart redheart redheart redheart
Suka sama wanginyaa tp kayanya makin kesini makin cepet ilang deh. Dulu awet banget wanginha,5,suka sama wanginyaa tp makin kesini makin cepet ilang deh dulu awet banget wanginha
wangi enak. dapet bonus solaris juga enak tp lebih ke cowo,5,wangi enak dapet bonus solar juga enak tp lebih ke cowo
